goodreads_book_id,tag_id,count
10507293,26138,4161
10507293,10064,4129
10507293,10059,2731
10508526,30574,2242
10518423,30574,7335
10549501,30574,13506
10552338,30574,25202
10560331,30574,19172
10576365,11557,3716
10576365,30574,3453
10587120,30574,10805
10587120,8717,2208
10594929,30574,24528
10596724,30574,15111
10599805,30574,2733
10600242,30574,12173
10600242,21689,2575
10604115,30574,18412
10626594,30574,25249
10626594,11305,3338
10626594,33114,2678
10637748,30574,19865
10637766,30574,22810
10637766,8717,2225
10644930,30574,206727
10644930,8717,15401
10644930,11743,3553
10644930,11557,3293
10644930,14487,2482
10644930,28663,2098
10661081,30574,2515
10664113,30574,163132
10664113,8717,20601
10664113,11305,18409
10664113,11557,4214
10664113,11743,3591
10706120,30574,5126
10710392,30574,23890
10720733,30574,6061
10746542,11743,2568
10756240,30574,2279
10757771,30574,19368
10757806,30574,35008
10757833,30574,54752
10757833,8717,2120
10762469,30574,4871
10762697,30574,4050
10766509,30574,65596
10766509,8717,4238
10767466,30574,9505
10785687,30574,22448
10790276,30574,5670
10790277,30574,7778
10790290,30574,34059
10790290,11305,3006
10790516,30574,9919
10798416,30574,121685
10798416,33114,2201
10798418,30574,74467
10798418,8717,2269
10799881,30574,13836
10800916,30574,3925
10801027,30574,21845
10803121,11305,5242
10803121,30574,5026
10805160,30574,17818
10813469,30574,4974
10813480,30574,15205
10816908,30574,23993
10818853,30574,7780
10818853,8717,2669
10822174,30574,2683
10822858,30574,51635
10836728,30574,42890
10836728,11305,2007
10836810,30574,16191
10836813,30574,3581
10844125,30574,8189
10846336,30574,27728
10852027,30574,2189
10859509,30574,36289
10865206,30574,11107
10866233,30574,22701
10866624,30574,60925
10870589,30574,27030
10872085,30574,4587
10874177,30574,10717
10875239,30574,14067
10889279,30574,7405
10893138,30574,2321
10897866,30574,5853
10909804,30574,27721
10929432,30574,10788
10931321,30574,2975
10940958,30574,8217
10947600,30574,46204
10950924,30574,12142
10950924,8717,2145
10954979,30574,14386
10960383,30574,22050
10964693,30574,73473
10964693,8717,2604
10964693,11743,2082
10970532,30574,10967
10993282,30574,3240
10996342,30574,56811
11007587,30574,2350
11010251,30574,17690
11045709,30574,25875
11051889,30574,25314
11057626,30574,2958
11071466,30574,15086
11076123,30574,3838
11082037,30574,2700
11084145,30574,60387
11084145,4605,4555
11084145,21689,2541
11093329,30574,26283
11096647,30574,45105
11100431,30574,7386
11101772,30574,15516
11104030,30574,8291
11104933,30574,27639
11106458,30574,5218
11107244,30574,38936
11107244,8717,3272
11133791,30574,7503
11166889,30574,3541
11166890,30574,13703
11178225,30574,47934
11192642,30574,4403
11198480,30574,19489
11201007,30574,19616
11227040,30574,12509
11227041,30574,3055
11227043,30574,3658
11230081,30574,30803
11235712,30574,474954
11235712,11557,11656
11235712,33114,8324
11235712,11305,6586
11235712,26771,4485
11235712,32989,4376
11235712,26837,4028
11235712,5207,2852
11235712,10064,2726
11235712,26138,2453
11237412,30574,2303
11239856,30574,2313
11250053,30574,5992
11250317,30574,76770
11250317,11557,3638
11250317,14487,2085
11254850,30574,8224
11256293,30574,13620
11256979,30574,8063
11260526,30574,2933
11262424,30574,28298
11266880,30574,11433
11275323,30574,2890
11277218,30574,10357
11281852,30574,2603
11306337,30574,11038
11324166,30574,10919
11324166,28610,2040
11324722,30574,11593
11337189,30574,6862
11337912,30574,3540
11343348,30574,9660
11366397,30574,63073
11367726,30574,25573
11367726,8717,3258
11381643,30574,11164
11381910,30574,4139
11382346,30574,20498
11387392,30574,21432
11387515,30574,248197
11387515,8717,12130
11387515,11557,5969
11387515,33114,3014
11387515,11743,2047
11389875,30574,6081
11391817,30574,18123
11395597,30574,7382
11401915,30574,6568
11408650,30574,62951
11408650,11557,5135
11408650,33114,2793
11408650,8717,2473
11410430,30574,53485
11431896,30574,5655
11445880,30574,5551
11447921,30574,84464
11447921,8717,3909
11447921,11743,2023
11450360,30574,3978
11450591,30574,4874
11468377,30574,10044
11468377,24526,2983
11469379,30574,5198
11479285,30574,50633
11488123,30574,12458
11500217,30574,31026
11500217,11557,5620
11500217,11305,3298
11500217,33114,3263
11500217,8717,2365
11500217,2516,2245
11505797,30574,22971
11505797,11557,8415
11505797,26138,3618
11505797,21387,2767
11529868,30574,63748
11529868,8717,3468
11544421,31617,2068
11544466,30574,38413
11551045,30574,2334
11561469,30574,55773
11561469,8717,2891
11563110,30574,12277
11566956,30574,19637
11568316,30574,25046
11594257,30574,2809
11594257,33114,2548
11594257,10064,2481
11594337,30574,2319
11595276,30574,34130
11600163,30574,2958
11607446,30574,3814
11614718,30574,14884
11614718,26138,2767
11665750,30574,6643
11699349,30574,5789
11710373,30574,72338
11710373,8717,3840
11714997,30574,8143
11720382,30574,3171
11721314,30574,27281
11734251,30574,7745
11735983,30574,204393
11735983,8717,23192
11735983,11557,12604
11735983,33114,12333
11735983,10064,9113
11735983,10059,6604
11735983,32989,5855
11735983,5207,4043
11735983,11743,3645
11735983,11305,3108
11735983,26837,3093
11735983,27199,2904
11735983,26138,2390
11735983,22743,2387
11735983,26771,2287
11737271,30574,5262
11737313,30574,14309
11737387,30574,13443
11738128,30574,6372
11742691,30574,5074
11765920,30574,17133
11784281,30574,4452
11797365,30574,8105
11801463,30574,4594
11808950,30574,97683
11821514,30574,4993
11830394,30574,5239
11851522,30574,11791
11857408,30574,3222
11861062,30574,17621
11861815,30574,38455
11864728,30574,16657
11866694,30574,20524
11869272,30574,2878
11869272,21689,2752
11870085,11557,35724
11870085,30574,17228
11870085,33114,17160
11870085,11743,8070
11870085,32989,7943
11870085,26138,7849
11870085,5207,5792
11870085,8055,5214
11870085,22743,3508
11870085,11590,3229
11870085,25438,2237
11870085,4949,2234
11872242,30574,3916
11913681,30574,11245
11925514,30574,56064
11925514,14487,4584
11925514,33114,2885
11925514,8717,2765
11925514,11557,2034
11946245,30574,7601
11947156,30574,9749
11970096,30574,4544
11970096,8717,2540
11970747,30574,2465
11983940,30574,41608
11988046,30574,14840
11996019,30574,12279
12002819,30574,15881
12022079,30574,38495
12022496,30574,4013
12027429,30574,9599
12029468,30574,2899
12031532,30574,4246
12033455,30574,2289
12037026,30574,7637
12040447,30574,2974
12042279,30574,8832
12043770,30574,2030
12065943,30574,8454
12067972,30574,12284
12072362,30574,35117
12075886,30574,13868
12099007,30574,8639
12107920,30574,2610
12107925,30574,3526
12107927,30574,3853
12127750,30574,87981
12127750,11557,6583
12127750,8717,5859
12127750,11305,4652
12127750,33114,2221
12127750,21024,2089
12127810,30574,81363
12127810,11557,5750
12127810,8717,5477
12127810,11305,3940
12143200,30574,17867
12157365,30574,45347
12158480,30574,8759
12158480,8717,2403
12171769,30574,15981
12177850,30574,2462
12216302,30574,18811
12216302,11305,2274
12232938,30574,49386
12232938,11743,8468
12232938,11557,4762
12232938,20939,2510
12232938,5207,2133
12232938,8717,2003
12262741,8717,12835
12262741,21689,4891
12262741,19733,3547
12262741,11557,2595
12262741,4949,2382
12262741,21773,2017
12275680,30574,9150
12283261,30574,6909
12287209,30574,46154
12287209,8717,2064
12288282,30574,2549
12291438,30574,63564
12294652,30574,160518
12294652,11557,2125
12299419,30574,36344
12326627,30574,33215
12326644,30574,29291
12331767,30574,15731
12341557,30574,2891
12368985,30574,8862
12383869,30574,21548
12389310,30574,18313
12390650,30574,12116
12391521,30574,110198
12391521,21689,3172
12408149,30574,9467
12413836,30574,13845
12413949,30574,6904
12425532,30574,4222
12432220,30574,58252
12432220,11305,2592
12444166,30574,4486
12444297,30574,4034
12444298,30574,7030
12449167,30574,2587
12458287,30574,6200
12475019,30574,19908
12476820,30574,81184
12482658,30574,8248
12499290,30574,17329
12499290,11305,2052
12513614,30574,7463
12522507,30574,14972
12546674,30574,3217
12547098,30574,6300
12551077,30574,13417
12558285,30574,73952
12558285,11305,2088
12578077,30574,12666
12578077,33114,2921
12578077,22973,2341
12583975,30574,6373
12588363,30574,9478
12591698,8717,2384
12591698,30574,2186
12598982,30574,5861
12602078,30574,6531
12605157,30574,19293
12609433,30574,10182
12611073,30574,11051
12614410,30574,18943
12617758,30574,5583
12647642,30574,2377
12652457,30574,18098
12663646,30574,9362
12667194,30574,9032
12675109,30574,22055
12680907,30574,10214
12680907,11305,4753
12680907,33114,2274
12700353,30574,8581
12700353,33114,2146
12706435,30574,5290
12710106,30574,10036
12716010,30574,16170
12716613,30574,19812
12722468,30574,14947
12743472,30574,9611
12751687,11557,2249
12752313,30574,6615
12755792,30574,19209
12758317,30574,4377
12760903,30574,6840
12791521,30574,5494
12792658,30574,7588
12799058,30574,4443
12812550,30574,74254
12812550,11305,4948
12812550,11557,3290
12812550,8717,3158
12812550,33114,2985
12813630,30574,60226
12866426,30574,4206
12867423,30574,19549
12868761,30574,63017
12868761,21689,2518
12868761,15048,2100
12872236,30574,2022
12875258,30574,24250
12880428,30574,3542
12881141,30574,9629
12891107,30574,18294
12891107,11305,2016
12893742,30574,45126
12893742,11305,2077
12900174,30574,2626
12900491,30574,2891
12902549,30574,15798
12908877,30574,21128
12922320,30574,2546
12924253,30574,5460
12924261,30574,8017
12925063,30574,42227
12926432,30574,7767
12954620,30574,91665
12954620,11305,3198
12958487,30574,8709
12959045,30574,11571
12959086,30574,12462
12959233,30574,3715
12959233,14487,2041
12962439,30574,12337
12971616,30574,36305
12971616,8717,3021
12977172,30574,9081
12983100,30574,47970
12983100,11557,2483
12987977,30574,6868
12988089,30574,5400
12989112,30574,6417
12995284,30574,6642
13010211,30574,11436
13030356,30574,3911
13041934,30574,2127
13042154,30574,16627
13047090,30574,39374
13047090,11557,3830
13049981,30574,9358
13051316,30574,2541
13055592,26837,2716
13056159,30574,9624
13056511,30574,2107
13057939,30574,4636
13065142,30574,3131
13065327,30574,20203
13069213,30574,15558
13069935,30574,5150
13070346,30574,7458
13083008,30574,3250
13093001,30574,4049
13096848,30574,4548
13097901,30574,2598
13099738,30574,133977
13104080,30574,11349
13104080,8717,2145
13105527,30574,27346
13109291,30574,4084
13111733,30574,24771
13115995,30574,5753
13117308,30574,5244
13125234,30574,2163
13125947,30574,7217
13125947,8717,3172
13127599,30574,2006
13132816,30574,32935
13138635,30574,21031
13151129,30574,19836
13152194,30574,12646
13152194,8717,2747
13152668,30574,8855
13154933,30574,10586
13158800,30574,205604
13158800,8717,9880
13158800,4949,3329
13158800,11743,3008
13158800,14487,2518
13163846,30574,5630
13167062,30574,8740
13167796,30574,4376
13167847,30574,4580
13170021,30574,3169
13170596,30574,5426
13178410,30574,2499
13184572,30574,2484
13184992,30574,5356
13188676,30574,28294
13188676,11557,5311
13193855,30574,12225
13193855,8717,2218
13202092,30574,6349
13206760,30574,7622
13206828,30574,108696
13206828,11557,7682
13206828,33114,4452
13206828,8717,4380
13206828,11305,3853
13206828,26771,2578
13206828,32989,2356
13206828,26837,2207
13206900,30574,116376
13206900,8717,5286
13206900,11557,5264
13206900,33114,3386
13206900,11305,3255
13223349,30574,3091
13223520,30574,51013
13226173,30574,23262
13227319,30574,11938
13227454,30574,2630
13230263,30574,9098
13235689,30574,4319
13241659,30574,10979
13252406,30574,5338
13253276,30574,25675
13259270,30574,3844
13262061,30574,3913
13262783,30574,20052
13262783,11557,3091
13281368,30574,34608
13281368,8717,3049
13281637,30574,4056
13312527,30574,2520
13316328,30574,18673
13324841,30574,60575
13325079,30574,3563
13326831,30574,43279
13330761,30574,36288
13330771,30574,25571
13331199,30574,21742
13335037,11557,28771
13335037,8717,28677
13335037,30574,18813
13335037,33114,17987
13335037,10064,12165
13335037,32989,8632
13335037,11743,5648
13335037,5207,5201
13335037,11305,5134
13335037,26837,4914
13335037,27199,3806
13335037,26138,3694
13335037,26771,3588
13335037,22743,3144
13335037,11590,2473
13345975,30574,26519
13353667,30574,13813
13363270,30574,6132
13366259,30574,19290
13372690,30574,6013
13402447,30574,4530
13412515,30574,9366
13413589,30574,15846
13413589,31617,2179
13414446,30574,3066
13414446,11557,2146
13414676,30574,5558
13415554,30574,16176
13416236,30574,6617
13419891,30574,14498
13425393,30574,10917
13425570,30574,14635
13426114,30574,8628
13435889,30574,7505
13436373,30574,33786
13438524,30574,45063
13438524,8717,2477
13448656,30574,13476
13450339,30574,15734
13452375,30574,13905
13454149,30574,2181
13477676,30574,66455
13486122,30574,65007
13489518,30574,5672
13489919,30574,13261
13490570,30574,4852
13495034,30574,7231
13496084,30574,3676
13496084,11557,3404
13496738,30574,19045
13497505,30574,27644
13497505,8717,2167
13502963,30574,7641
13502970,30574,2748
13507011,30574,8106
13507212,30574,51801
13507212,14487,2456
13508021,30574,4307
13508607,30574,9953
13513205,30574,12235
13514612,30574,44601
13517535,30574,98305
13517535,11557,3292
13519844,30574,2962
13521299,30574,2562
13521459,30574,2896
13522285,30574,2394
13522957,30574,10858
13523061,30574,2554
13526026,30574,4279
13526165,30574,12939
13526165,11743,3784
13530981,30574,28166
13530981,8717,2133
13531024,30574,7237
13531832,30574,20346
13533740,30574,42450
13533740,8717,2163
13536860,11557,4770
13537891,30574,4501
13538641,30574,33057
13538873,30574,11631
13538873,11743,3668
13538992,30574,8847
13539044,30574,93727
13539044,8717,2077
13540215,30574,35903
13545075,30574,12337
13546173,30574,13744
13547180,30574,117942
13547180,8717,2936
13547180,21689,2083
13547188,30574,37414
13547234,30574,2270
13547381,30574,21355
13547504,30574,30820
13547504,8717,2436
13560262,30574,12172
13561164,30574,36845
13562049,30574,2207
13565676,30574,17642
13565914,30574,14457
13568322,30574,86029
13568619,30574,35919
13569581,30574,3326
13570854,30574,2769
13572249,30574,147804
13572249,8717,5582
13572249,11557,3620
13572249,26138,3490
13573236,30574,3141
13573419,30574,8114
13573795,30574,13229
13574417,30574,54063
13578175,30574,20947
13578175,11305,3006
13580928,30574,16703
13580951,30574,18159
13581990,30574,10247
13584236,30574,2595
13584236,8717,2307
13588356,30574,77561
13588356,8717,8154
13588394,30574,3679
13589182,30574,30956
13589182,8717,2799
13593526,30574,6804
13593553,30574,21330
13593555,30574,3402
13596166,30574,52272
13596809,30574,62459
13596809,11557,2688
13596809,8717,2658
13596809,26138,2413
13597723,30574,24736
13600318,30574,33967
13601550,30574,8953
13602426,30574,6420
13603717,30574,5862
13612739,30574,7088
13615258,30574,3357
13618440,30574,62334
13618440,11305,3690
13618440,11557,2357
13618440,8717,2240
13618440,33114,2115
13623150,30574,9825
13624367,30574,2844
13624688,30574,67057
13624688,8717,2414
13628812,30574,15403
13630171,30574,15763
13634927,30574,10827
13638125,30574,71776
13638125,11557,2141
13639050,30574,35336
13640229,30574,8439
13641208,8717,2170
13642710,30574,16995
13642929,30574,2735
13642950,30574,2636
13642963,30574,3159
13643567,30574,17085
13644052,30574,3588
13649056,30574,11439
13722526,30574,4389
13722902,30574,12800
14060046,30574,3309
14061955,30574,10530
14061955,11305,4950
14061955,33114,2605
14061957,30574,31333
14061957,11305,2668
14165516,30574,10910
14288998,30574,32161
14290364,30574,75405
14290364,11557,4151
14290364,8717,2410
14290364,10064,2375
14290364,33114,2088
14367051,30574,3853
14568987,30574,11894
14740588,30574,6805
14745338,30574,6840
14781219,30574,2490
14781501,30574,3220
15034320,30574,4067
15034320,8717,3810
15059301,30574,2274
15283043,30574,6046
15451058,30574,45361
15451058,8717,3943
15505346,30574,8018
15507958,30574,3184
15703770,30574,12928
15704001,30574,5190
15704307,30574,73141
15704307,13561,5472
15704307,7778,3972
15704307,11305,2554
15704307,13547,2496
15704307,11557,2463
15704459,30574,6354
15704486,30574,23452
15705011,30574,5833
15711341,30574,6944
15717721,30574,2595
15717943,30574,135254
15717943,11557,6285
15717943,8717,3237
15717943,26138,2690
15717943,21387,2091
15722284,30574,24690
15723286,30574,10564
15724396,30574,99039
15724396,8717,5722
15724396,11305,2477
15728721,30574,3894
15728921,30574,4956
15729539,30574,49908
15729539,14821,3048
15729539,8717,2537
15730101,30574,13683
15733346,30574,12040
15733851,30574,15150
15734464,30574,3072
15737147,30574,4951
15738951,30574,7500
15739018,30574,2298
15742039,30574,3651
15745371,30574,5840
15745753,30574,93576
15745753,8717,23261
15745753,11557,12088
15745753,33114,9280
15745753,32989,5309
15745753,26138,5064
15745753,8055,3286
15745753,11743,2912
15745753,5207,2714
15745950,30574,15227
15745950,11557,3364
15745950,8717,2641
15748335,30574,14337
15751404,8717,5026
15751404,21689,2278
15752757,30574,6722
15753740,30574,95645
15753740,8717,3979
15755201,30574,9281
15757434,30574,26554
15760001,30574,5762
15762186,30574,8679
15762975,30574,8659
15766776,30574,10175
15767586,30574,10909
15768191,30574,7005
15768409,30574,46481
15768536,30574,20991
15771862,30574,18756
15776309,30574,89643
15777621,30574,6728
15778138,30574,16652
15781725,30574,10917
15783307,30574,24368
15783514,30574,52092
15783514,11743,4963
15783514,11557,4739
15783514,11305,2413
15784909,30574,45079
15786110,30574,21299
15786792,30574,2197
15790837,30574,9814
15790842,30574,18733
15790873,30574,59828
15790883,30574,35656
15790883,11305,2367
15793184,30574,21292
15793186,30574,3991
15793231,30574,33600
15795628,30574,14193
15796700,30574,131126
15796700,11743,3060
15796700,11557,2132
15797397,30574,4590
15797722,30574,5405
15799151,30574,6018
15799166,30574,5093
15799936,30574,29218
15801668,30574,45170
15801967,30574,18812
15802944,30574,20586
15803037,30574,6363
15803059,30574,18261
15803059,8717,2005
15803141,30574,22724
15803757,30574,4580
15808287,30574,4086
15808816,30574,9986
15810910,30574,24111
15811520,30574,5870
15811545,30574,81249
15811545,8717,3246
15812814,30574,90791
15812814,8717,4546
15812814,33114,3667
15812814,10064,3266
15812814,10059,2202
15813668,30574,9214
15814872,30574,3351
15815333,30574,3772
15815333,8717,2586
15815364,30574,2485
15818107,30574,147588
15818107,8717,5321
15818107,14487,3481
15818107,4949,2891
15818107,11743,2085
15818164,30574,5528
15818333,30574,3555
15818362,30574,16192
15819028,11305,4390
15819028,30574,3776
15819028,8717,3347
15820492,30574,21427
15820748,30574,28043
15823461,30574,31075
15824358,30574,3062
15827066,30574,2605
15832316,30574,12882
15832932,30574,11262
15833693,30574,2398
15835685,30574,4474
15839976,30574,191615
15839976,8717,7455
15839976,26837,2806
15839976,11557,2770
15839976,26771,2749
15839984,30574,6275
15839984,11305,3317
15842441,11557,2609
15843166,30574,6214
15851746,30574,4556
15852479,30574,5217
15852756,30574,37610
15858248,11557,3029
15861491,30574,6075
15937108,30574,38505
15942636,30574,19294
15944406,30574,30310
15954540,30574,5555
15954546,30574,2790
15981894,30574,21436
15984268,30574,5526
15985348,30574,28703
15985372,30574,4248
15990969,30574,58866
15993374,30574,23810
16000044,30574,22381
16000980,30574,7360
16001443,30574,2818
16001893,30574,5122
16002136,30574,23176
16033906,30574,2655
16041169,30574,2020
16042305,30574,10385
16043804,30574,25480
16044981,30574,21954
16045078,30574,9970
16045140,30574,2403
16045144,30574,7522
16045855,30574,14115
16047244,30574,16251
16052012,30574,7498
16053316,30574,15967
16054217,8717,2357
16054217,11305,2136
16056408,30574,170119
16056408,11557,4318
16056408,26138,3124
16056408,21387,2750
16056862,30574,8466
16058610,30574,6712
16061295,30574,10529
16061734,30574,3332
16062210,30574,19106
16062211,30574,23033
16065004,30574,38424
16065004,11305,2832
16065538,30574,3165
16068905,30574,23629
16068905,11557,13021
16068905,33114,7086
16068905,32989,4114
16068905,8055,4093
16068905,26138,3592
16068905,5207,2824
16068905,11743,2150
16069030,30574,119917
16069030,11305,3682
16069030,33114,2649
16069030,11557,2578
16070018,30574,13442
16070143,30574,5238
16070521,30574,3020
16070903,30574,9097
16070903,11557,2772
16071701,30574,2066
16071736,30574,3037
16071745,30574,3382
16071764,30574,132225
16071764,8717,10078
16071764,21689,2395
16071767,30574,8398
16074758,30574,30360
16077150,30574,9016
16081272,30574,91658
16081272,11557,3851
16081754,30574,2759
16085481,30574,46887
16085481,8717,3347
16090981,30574,17234
16096514,30574,16044
16096824,30574,188981
16096824,11305,8190
16096824,11557,7847
16096824,8717,6786
16096824,33114,2887
16096824,26138,2612
16096873,30574,6524
16099180,30574,28086
16101018,30574,19144
16101126,30574,39403
16101128,30574,271738
16101128,8717,12792
16101128,11557,5576
16101128,33114,4553
16101128,26771,2741
16101128,26837,2618
16101128,10064,2512
16101128,32989,2293
16101128,5207,2027
16102004,30574,2428
16102880,30574,15943
16109563,30574,2439
16113791,30574,8358
16114861,30574,12785
16115612,30574,2193
16116760,30574,11289
16117182,30574,7505
16117804,30574,9828
16119079,30574,24821
16120760,30574,32409
16122163,30574,14803
16128105,30574,7631
16130291,30574,3265
16130537,30574,14964
16130549,30574,5602
16130549,14821,3570
16130986,30574,3474
16130986,8717,2796
16131032,30574,7887
16131072,30574,7069
16131077,30574,6506
16131484,30574,12718
16131484,8717,2961
16136599,30574,5038
16138688,30574,51112
16140036,30574,14142
16140408,30574,25406
16141924,30574,4728
16142053,30574,31945
16143347,32989,3351
16143347,20939,2160
16143347,30574,2001
16148398,30574,22987
16148938,30574,2276
16150119,30574,3774
16150830,30574,3630
16150830,11557,2070
16150831,30574,3022
16150996,30574,12224
16151178,30574,8363
16152943,30574,16637
16158498,30574,32350
16158527,30574,4877
16158535,30574,16884
16158542,30574,84979
16158542,8717,7671
16158542,21689,2361
16158558,30574,8089
16158563,30574,20589
16160797,30574,241339
16160797,8717,11869
16160797,20939,5929
16160797,11743,2932
16163690,30574,14804
16164271,30574,3536
16171272,30574,4563
16175040,30574,11100
16176440,30574,59517
16176440,8717,2432
16181775,30574,31065
16181775,4949,2441
16182601,30574,13113
16218778,30574,4685
16233105,30574,9143
16240761,30574,3270
16248068,11557,2013
16248078,30574,3523
16248113,30574,57351
16248114,30574,12998
16248139,30574,8436
16248223,30574,43447
16248311,30574,4980
16256798,30574,14891
16256798,8717,5312
16277248,30574,4218
16278318,8717,3100
16279715,30574,2473
16280689,30574,9905
16282066,30574,42426
16299256,30574,16481
16299341,30574,4961
16299991,30574,2447
16301111,30574,6432
16303287,30574,2768
16429619,30574,100709
16429619,11305,3046
16429619,8717,2355
16479439,30574,4462
16704759,30574,7016
17029526,30574,2248
17032328,30574,3903
17131869,30574,8553
17131869,13561,3468
17131869,7778,2585
17156015,30574,29585
17158513,30574,7229
17158596,30574,31911
17163514,30574,5226
17166702,30574,19570
17167042,30574,15019
17167166,8717,5760
17167166,30574,4914
17167572,30574,9215
17171909,30574,3904
17171909,8717,2242
17182126,30574,8417
17182421,30574,16677
17190226,30574,12670
17191012,30574,2201
17192373,30574,2958
17199504,30574,76063
17199504,11305,2262
17201095,30574,14066
17201104,30574,11371
17212231,30574,155961
17212231,8717,18146
17212231,11743,3660
17212231,20939,2294
17212231,30358,2223
17231976,30574,11818
17232261,30574,16245
17235026,30574,30359
17235026,14821,2341
17235347,30574,26999
17237214,30574,31868
17255186,30574,4504
17255265,30574,19501
17255435,30574,7136
17255435,8717,2476
17257484,30574,11532
17257990,30574,2010
17257993,30574,6645
17262100,30574,7367
17262155,30574,21912
17262203,30574,13080
17262206,30574,8462
17262236,30574,15421
17262366,30574,31509
17262540,30574,10443
17267122,30574,16404
17285330,30574,51651
17286747,30574,14559
17286958,30574,17064
17287009,30574,10190
17287028,30574,4970
17288661,30574,4427
17312201,30574,3485
17314410,30574,11056
17314430,30574,83190
17314430,11557,2574
17314430,21387,2375
17316075,30574,2306
17317675,30574,2572
17325147,30574,21206
17329041,30574,21358
17331349,30574,3465
17331518,30574,25524
17331828,30574,3636
17332207,30574,3936
17332218,11305,5232
17332218,30574,4708
17332218,8717,3882
17332218,11557,2589
17332969,30574,13020
17333171,30574,12342
17333223,30574,47598
17333223,8717,25951
17333223,11743,5434
17333223,11557,3469
17333223,4949,2003
17333230,30574,95761
17333230,8717,5747
17333279,30574,2107
17333302,30574,15162
17333319,30574,76197
17333319,14487,2339
17333324,30574,23608
17333431,30574,5879
17334079,30574,4176
17334495,30574,24732
17336849,30574,21368
17340050,30574,54513
17340050,11557,2362
17342700,30574,3173
17345242,30574,2889
17345258,30574,2981
17346698,30574,20566
17347389,30574,62311
17347389,11557,4300
17347389,11305,3711
17347389,8717,3211
17347389,33114,3057
17348985,30574,2674
17349023,30574,40583
17349163,30574,16761
17349203,30574,8200
17349222,30574,20627
17377032,30574,3697
17378508,30574,52025
17378508,11557,3238
17378508,11305,3104
17378508,33114,2485
17378527,30574,20026
17378527,11305,2623
17378527,11557,2584
17380041,30574,39342
17399160,11305,3002
17401198,30574,4728
17402288,30574,2016
17402605,30574,35655
17402605,8717,2624
17406847,30574,9904
17443673,30574,2392
17448960,30574,3480
17449417,30574,17918
17452179,30574,5589
17455541,30574,10462
17455815,30574,14869
17456328,30574,6599
17465453,30574,67976
17465453,8717,3051
17465470,30574,2548
17465515,30574,3431
17504320,30574,15032
17558817,30574,3282
17562900,30574,4396
17563539,30574,7413
17565845,30574,12951
17570105,30574,5888
17570538,30574,18973
17571564,30574,134276
17571564,8717,2457
17571564,15048,2340
17571564,21689,2119
17571564,11557,2056
17573684,30574,11720
17608111,30574,6801
17623975,30574,115764
17661831,30574,15159
17667561,30574,2398
17673307,30574,20571
17674991,30574,16638
17675031,30574,4350
17675462,30574,208617
17675462,11557,6433
17675462,11305,5946
17675462,8717,5751
17675462,33114,5144
17675462,32989,3141
17675462,22973,2418
17704902,30574,2098
17704903,30574,5108
17722973,30574,3513
17727276,30574,19602
17727276,8717,2183
17729712,30574,17426
17788401,30574,2822
17792606,30574,19444
17794657,30574,5692
17797381,30574,3737
17800786,30574,6712
17802724,30574,7969
17802724,4949,2206
17828418,30574,6049
17830559,30574,16256
17831614,30574,2176
17831617,30574,12953
17833099,30574,18750
17834834,30574,20302
17835351,30574,20185
17835773,30574,13694
17838528,30574,51615
17851885,30574,9888
17851885,21689,3783
17853024,30574,2883
17860199,30574,26818
17860217,30574,17309
17860739,30574,16129
17876893,8717,2582
17876897,30574,7785
17878931,30574,13435
17878931,11305,4089
17878931,11557,3159
17878931,33114,2610
17878931,32989,2583
17878931,8717,2465
17880708,30574,2004
17888952,30574,3913
17903381,30574,14718
17905709,30574,2145
17910048,30574,23638
17910048,11305,2407
17910054,30574,6422
17910124,30574,18933
17910124,11305,2161
17910544,30574,21901
17910611,30574,3519
17920175,30574,12452
17925397,8717,2510
17926775,30574,42974
17930773,30574,8683
17934385,30574,4538
17934416,30574,2880
17934530,30574,54735
17934655,30574,25009
17936925,30574,21225
17948485,30574,9239
17950614,30574,10000
17970255,30574,15065
17978144,30574,10880
17985262,30574,4557
17989312,30574,11269
18003300,30574,42287
18006496,11557,6230
18006496,11305,5105
18006496,8717,4387
18006496,30574,3078
18006496,33114,2095
18007532,30574,9713
18007533,30574,2517
18007535,30574,40454
18007564,26771,7905
18007564,30574,2836
18039963,30574,22935
18050143,30574,10397
18052985,30574,2137
18054175,30574,31996
18071296,30574,12244
18077752,30574,3140
18077769,30574,10392
18077875,30574,13950
18077903,30574,26719
18079683,30574,4266
18079719,30574,3530
18079757,30574,5230
18079776,30574,3581
18079776,14487,3269
18079804,30574,59884
18080920,30574,53474
18080923,30574,3240
18081809,8717,5791
18089975,30574,16667
18090061,30574,12379
18090147,30574,3802
18107951,8717,2251
18107951,30574,2196
18108795,30574,4100
18108877,30574,19973
18110808,30574,5286
18111281,30574,4647
18114057,30574,14075
18114068,30574,26049
18114142,30574,32127
18126198,30574,9592
18127101,30574,9884
18134249,30574,22268
18134894,30574,19861
18143905,30574,83845
18143905,8717,2160
18143977,30574,505884
18143977,8717,40187
18143977,14487,8742
18143977,11557,6099
18143977,11743,6077
18143977,4949,4058
18144053,30574,19461
18144115,30574,31824
18149927,30574,22230
18161265,30574,3505
18163646,30574,3866
18166936,30574,57424
18167006,30574,2504
18170039,30574,2220
18170143,30574,44538
18170143,8717,2403
18172471,30574,9213
18176747,30574,2933
18189606,30574,114794
18189606,8717,2691
18189606,11557,2345
18209290,30574,12816
18209454,30574,8599
